scenario,gradation,year,rho_equicorrelation,psys_gaussian_copula,psys_independent,frechet_lower,frechet_upper,n_sim,status
extreme,constant,0,0.0,0.8967,0.8977860998043178,0.7340833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,8,0.9,0.76442,0.9283419729340567,0.74925,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,10,0.0,0.91552,0.9146729212995232,0.7501666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,10,0.3,0.86146,0.9146729212995232,0.7501666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,10,0.6,0.80986,0.9146729212995232,0.7501666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,10,0.9,0.7575,0.9146729212995232,0.7501666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,12,0.0,0.90294,0.9039313006272386,0.7579166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,12,0.3,0.85174,0.9039313006272386,0.7579166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,12,0.6,0.80162,0.9039313006272386,0.7579166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,12,0.9,0.7612,0.9039313006272386,0.7579166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,14,0.0,0.91196,0.9120567614441976,0.7563333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,14,0.3,0.8592,0.9120567614441976,0.7563333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,14,0.6,0.80664,0.9120567614441976,0.7563333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,14,0.9,0.75954,0.9120567614441976,0.7563333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,16,0.0,0.93114,0.9341237668446528,0.7646666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,16,0.3,0.8835,0.9341237668446528,0.7646666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,16,0.6,0.83108,0.9341237668446528,0.7646666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,16,0.9,0.77496,0.9341237668446528,0.7646666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,18,0.0,0.94542,0.9446190482196856,0.7758333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,18,0.3,0.89694,0.9446190482196856,0.7758333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,18,0.6,0.84604,0.9446190482196856,0.7758333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,18,0.9,0.78764,0.9446190482196856,0.7758333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,20,0.0,0.9291,0.9295773369322708,0.7735,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,20,0.3,0.87914,0.9295773369322708,0.7735,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,20,0.6,0.82668,0.9295773369322708,0.7735,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,20,0.9,0.77802,0.9295773369322708,0.7735,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,22,0.0,0.91712,0.9163730237085262,0.7676666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,22,0.3,0.86356,0.9163730237085262,0.7676666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,22,0.6,0.81548,0.9163730237085262,0.7676666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,22,0.9,0.77064,0.9163730237085262,0.7676666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,24,0.0,0.92064,0.9230268908082407,0.7679166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,24,0.3,0.86928,0.9230268908082407,0.7679166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,24,0.6,0.8203,0.9230268908082407,0.7679166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,24,0.9,0.77344,0.9230268908082407,0.7679166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,26,0.0,0.94488,0.9432012295970775,0.77025,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,26,0.3,0.89366,0.9432012295970775,0.77025,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,26,0.6,0.84398,0.9432012295970775,0.77025,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,26,0.9,0.78014,0.9432012295970775,0.77025,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,28,0.0,0.95008,0.9511113278493353,0.7731666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,28,0.3,0.90306,0.9511113278493353,0.7731666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,28,0.6,0.85482,0.9511113278493353,0.7731666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,28,0.9,0.79622,0.9511113278493353,0.7731666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,30,0.0,0.93654,0.9381477284951497,0.7740833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,30,0.3,0.88908,0.9381477284951497,0.7740833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,30,0.6,0.83724,0.9381477284951497,0.7740833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,30,0.9,0.78602,0.9381477284951497,0.7740833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,32,0.0,0.92302,0.9236082681239957,0.7655833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,32,0.3,0.8691,0.9236082681239957,0.7655833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,32,0.6,0.81926,0.9236082681239957,0.7655833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,32,0.9,0.77178,0.9236082681239957,0.7655833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,34,0.0,0.93486,0.9339836857646641,0.7709166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,34,0.3,0.88402,0.9339836857646641,0.7709166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,34,0.6,0.8339,0.9339836857646641,0.7709166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,34,0.9,0.77792,0.9339836857646641,0.7709166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,36,0.0,0.95228,0.9531307656833333,0.78,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,36,0.3,0.90708,0.9531307656833333,0.78,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,36,0.6,0.85714,0.9531307656833333,0.78,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,36,0.9,0.79772,0.9531307656833333,0.78,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,38,0.0,0.95936,0.9582061942130555,0.78,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,38,0.3,0.91366,0.9582061942130555,0.78,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,38,0.6,0.86612,0.9582061942130555,0.78,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,38,0.9,0.80492,0.9582061942130555,0.78,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,40,0.0,0.9483,0.9489398297344054,0.7784166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,40,0.3,0.90312,0.9489398297344054,0.7784166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,40,0.6,0.8513,0.9489398297344054,0.7784166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,40,0.9,0.79454,0.9489398297344054,0.7784166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,42,0.0,0.9365,0.9362515979330527,0.7810833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,42,0.3,0.88708,0.9362515979330527,0.7810833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,42,0.6,0.838,0.9362515979330527,0.7810833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,42,0.9,0.78786,0.9362515979330527,0.7810833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,44,0.0,0.94176,0.9429335292874861,0.786,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,44,0.3,0.89418,0.9429335292874861,0.786,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,44,0.6,0.8468,0.9429335292874861,0.786,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,44,0.9,0.79262,0.9429335292874861,0.786,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,46,0.0,0.96088,0.9605695152434688,0.7831666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,46,0.3,0.91658,0.9605695152434688,0.7831666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,46,0.6,0.86928,0.9605695152434688,0.7831666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,46,0.9,0.80864,0.9605695152434688,0.7831666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,48,0.0,0.9689,0.9677816872720891,0.79575,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,48,0.3,0.92836,0.9677816872720891,0.79575,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,48,0.6,0.88218,0.9677816872720891,0.79575,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,48,0.9,0.82598,0.9677816872720891,0.79575,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,50,0.0,0.95664,0.9560894462702222,0.7865,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,50,0.3,0.91008,0.9560894462702222,0.7865,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,50,0.6,0.86296,0.9560894462702222,0.7865,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,50,0.9,0.80248,0.9560894462702222,0.7865,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,0,0.0,0.90404,0.903006104296347,0.7445833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,0,0.3,0.84948,0.903006104296347,0.7445833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,0,0.6,0.7942,0.903006104296347,0.7445833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,0,0.9,0.7526,0.903006104296347,0.7445833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,2,0.0,0.89656,0.899091999023276,0.7408333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,2,0.3,0.84542,0.899091999023276,0.7408333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,2,0.6,0.79156,0.899091999023276,0.7408333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,2,0.9,0.7435,0.899091999023276,0.7408333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,4,0.0,0.90176,0.9013475046960846,0.7434166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,4,0.3,0.84526,0.9013475046960846,0.7434166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,4,0.6,0.79548,0.9013475046960846,0.7434166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,4,0.9,0.74848,0.9013475046960846,0.7434166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,6,0.0,0.9065,0.9049096519888852,0.7464166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,6,0.3,0.85058,0.9049096519888852,0.7464166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,6,0.6,0.797,0.9049096519888852,0.7464166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,6,0.9,0.7494,0.9049096519888852,0.7464166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,8,0.0,0.89888,0.9000953957777778,0.7333333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,8,0.3,0.84328,0.9000953957777778,0.7333333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,8,0.6,0.79138,0.9000953957777778,0.7333333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,8,0.9,0.73714,0.9000953957777778,0.7333333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,10,0.0,0.90546,0.9049025218158342,0.7461666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,10,0.3,0.84986,0.9049025218158342,0.7461666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,10,0.6,0.7974,0.9049025218158342,0.7461666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,10,0.9,0.75082,0.9049025218158342,0.7461666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,12,0.0,0.8988,0.8997192260096123,0.7379166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,12,0.3,0.84198,0.8997192260096123,0.7379166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,12,0.6,0.79,0.8997192260096123,0.7379166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,12,0.9,0.74534,0.8997192260096123,0.7379166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,14,0.0,0.89866,0.8989951505739505,0.7334166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,14,0.3,0.84114,0.8989951505739505,0.7334166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,14,0.6,0.78652,0.8989951505739505,0.7334166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,14,0.9,0.73892,0.8989951505739505,0.7334166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,16,0.0,0.90158,0.9032799446969328,0.7439166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,16,0.3,0.8471,0.9032799446969328,0.7439166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,16,0.6,0.79608,0.9032799446969328,0.7439166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,16,0.9,0.75024,0.9032799446969328,0.7439166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,18,0.0,0.9026,0.9022773764444445,0.7418333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,18,0.3,0.84776,0.9022773764444445,0.7418333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,18,0.6,0.79158,0.9022773764444445,0.7418333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,18,0.9,0.74422,0.9022773764444445,0.7418333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,20,0.0,0.9012,0.9007356997613605,0.7414166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,20,0.3,0.8441,0.9007356997613605,0.7414166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,20,0.6,0.79466,0.9007356997613605,0.7414166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,20,0.9,0.74882,0.9007356997613605,0.7414166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,22,0.0,0.90396,0.903120669130842,0.7425,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,22,0.3,0.84814,0.903120669130842,0.7425,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,22,0.6,0.7975,0.903120669130842,0.7425,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,22,0.9,0.74638,0.903120669130842,0.7425,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,24,0.0,0.90284,0.9028123115670278,0.7461666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,24,0.3,0.85056,0.9028123115670278,0.7461666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,24,0.6,0.79486,0.9028123115670278,0.7461666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,24,0.9,0.75602,0.9028123115670278,0.7461666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,26,0.0,0.90054,0.9014759438573958,0.7393333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,26,0.3,0.8469,0.9014759438573958,0.7393333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,26,0.6,0.79374,0.9014759438573958,0.7393333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,26,0.9,0.74162,0.9014759438573958,0.7393333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,28,0.0,0.90042,0.9000214455837674,0.7391666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,28,0.3,0.84686,0.9000214455837674,0.7391666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,28,0.6,0.78966,0.9000214455837674,0.7391666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,28,0.9,0.74552,0.9000214455837674,0.7391666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,30,0.0,0.89994,0.9009005334606944,0.74,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,30,0.3,0.8447,0.9009005334606944,0.74,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,30,0.6,0.7947,0.9009005334606944,0.74,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,30,0.9,0.74326,0.9009005334606944,0.74,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,32,0.0,0.90202,0.9025095855172917,0.742,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,32,0.3,0.845,0.9025095855172917,0.742,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,32,0.6,0.79392,0.9025095855172917,0.742,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,32,0.9,0.74794,0.9025095855172917,0.742,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,34,0.0,0.90334,0.903385627703997,0.7385833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,34,0.3,0.84732,0.903385627703997,0.7385833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,34,0.6,0.78976,0.903385627703997,0.7385833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,34,0.9,0.7437,0.903385627703997,0.7385833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,36,0.0,0.89818,0.9002725525588344,0.7415833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,36,0.3,0.8461,0.9002725525588344,0.7415833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,36,0.6,0.79068,0.9002725525588344,0.7415833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,36,0.9,0.74606,0.9002725525588344,0.7415833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,38,0.0,0.9025,0.9013547714721094,0.7430833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,38,0.3,0.8443,0.9013547714721094,0.7430833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,38,0.6,0.79328,0.9013547714721094,0.7430833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,38,0.9,0.74614,0.9013547714721094,0.7430833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,40,0.0,0.90566,0.9051633711739584,0.7438333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,40,0.3,0.84948,0.9051633711739584,0.7438333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,40,0.6,0.79206,0.9051633711739584,0.7438333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,40,0.9,0.74824,0.9051633711739584,0.7438333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,42,0.0,0.90888,0.9062891960081482,0.7543333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,42,0.3,0.85138,0.9062891960081482,0.7543333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,42,0.6,0.80142,0.9062891960081482,0.7543333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,42,0.9,0.7582,0.9062891960081482,0.7543333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,44,0.0,0.8989,0.8997099674612813,0.7328333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,44,0.3,0.84204,0.8997099674612813,0.7328333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,44,0.6,0.78924,0.8997099674612813,0.7328333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,44,0.9,0.73618,0.8997099674612813,0.7328333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,46,0.0,0.9026,0.903649989612,0.742,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,46,0.3,0.84982,0.903649989612,0.742,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,46,0.6,0.7987,0.903649989612,0.742,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,46,0.9,0.74656,0.903649989612,0.742,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,48,0.0,0.9024,0.9003982312032118,0.73875,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,48,0.3,0.84454,0.9003982312032118,0.73875,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,48,0.6,0.78972,0.9003982312032118,0.73875,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,48,0.9,0.74492,0.9003982312032118,0.73875,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,50,0.0,0.90292,0.9037441534239062,0.7465,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,50,0.3,0.84828,0.9037441534239062,0.7465,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,50,0.6,0.79546,0.9037441534239062,0.7465,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,constant,50,0.9,0.7534,0.9037441534239062,0.7465,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,0,0.0,0.90192,0.9025337388446277,0.7440833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,0,0.3,0.8466,0.9025337388446277,0.7440833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,0,0.6,0.79588,0.9025337388446277,0.7440833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,0,0.9,0.75002,0.9025337388446277,0.7440833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,2,0.0,0.89636,0.8953885868375657,0.7314166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,2,0.3,0.83828,0.8953885868375657,0.7314166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,2,0.6,0.78688,0.8953885868375657,0.7314166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,2,0.9,0.73806,0.8953885868375657,0.7314166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,4,0.0,0.89268,0.8938018121035108,0.7295833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,4,0.3,0.83838,0.8938018121035108,0.7295833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,4,0.6,0.7802,0.8938018121035108,0.7295833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,4,0.9,0.7372,0.8938018121035108,0.7295833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,6,0.0,0.89366,0.8933589290122087,0.7330833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,6,0.3,0.835,0.8933589290122087,0.7330833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,6,0.6,0.78134,0.8933589290122087,0.7330833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,6,0.9,0.73788,0.8933589290122087,0.7330833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,8,0.0,0.88838,0.8899469340046586,0.7254166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,8,0.3,0.83088,0.8899469340046586,0.7254166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,8,0.6,0.77624,0.8899469340046586,0.7254166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,8,0.9,0.72788,0.8899469340046586,0.7254166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,10,0.0,0.88846,0.8886271224807253,0.7231666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,10,0.3,0.8329,0.8886271224807253,0.7231666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,10,0.6,0.77544,0.8886271224807253,0.7231666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
stationary,fines_accumulation,10,0.9,0.72878,0.8886271224807253,0.7231666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
